,feature,group,avgExpr,logFC,statistic,auc,pval,padj,pct_in,pct_out,gene
4281,MA0605.2,14,0.438785995298725,0.43430714777447,226313,0.605756362351581,0.0153653393402939,0.0347008109367528,100,100,ATF3
4282,MA0877.2,14,0.455245618549674,0.479960993355079,232789,0.623090223873406,0.00478888112314951,0.0123729051059332,100,100,BARHL1
4283,MA0462.2,14,1.90444319815438,2.13000847789685,266019,0.712034667723044,1.17804183814033e-06,7.10190936707453e-06,100,100,BATF::JUN
4284,MA0463.2,14,0.61661449183087,0.647959874054937,251261,0.672532949326024,7.68519239228694e-05,0.000307894100273268,100,100,BCL6
4285,MA0878.2,14,-0.14454709150113,-0.127098504362656,175112,0.468710185115791,0.473339011538247,0.567468928605512,100,100,CDX1
4286,MA0864.2,14,0.30888677828624,0.329410280595819,221757,0.59356163210244,0.0320186589077402,0.0666151616174722,100,100,E2F2
4287,MA0469.3,14,0.178704462740176,0.190893814048145,210541,0.563540540251175,0.145346691807806,0.232334484632174,100,100,E2F3
4288,MA0470.2,14,0.461444866289399,0.481108481782276,236850,0.633960021841308,0.00214050290369103,0.00612128341123137,100,100,E2F4
4289,MA0612.2,14,0.1493375256673,0.17867692847362,204542,0.547483431654907,0.276517536314622,0.378046653319991,100,100,EMX1
4290,MA0847.2,14,0.142242197423084,0.16909022545877,208206,0.557290607166947,0.189205633945103,0.285721126198499,100,100,FOXD2
4291,MA0766.2,14,-0.436475257334773,-0.416880040625663,146303,0.391599126347684,0.0129821917345626,0.0297743745216599,100,100,GATA5
4292,MA0038.2,14,0.428095387415473,0.469143692991718,231551,0.619776554854873,0.00605181302648917,0.0153231905830706,100,100,GFI1
4293,MA0734.2,14,0.529278903336392,0.594534610316057,252148,0.67490712090877,6.11260371713517e-05,0.000251251828113413,100,100,GLI2
4294,MA0893.2,14,0.0851891953268929,0.136728505248999,202955,0.543235618462329,0.32177053276347,0.4225242989032,100,100,GSX2
4295,MA1099.2,14,0.293269765424813,0.339123301460961,223039,0.596993072879305,0.0262280749382773,0.0557126558252668,100,100,HES1
4296,MA0616.2,14,0.342521826435376,0.387625846471432,230282,0.616379910279333,0.00765048446996221,0.0182058521409251,100,100,HES2
4297,MA0650.2,14,0.186323396604827,0.215787501888667,210072,0.562285200372587,0.153465558485812,0.242024333619062,100,100,HOXA13
4298,MA0900.2,14,0.1493375256673,0.17867692847362,204542,0.547483431654907,0.276517536314622,0.378046653319991,100,100,HOXA2
4299,MA0158.2,14,0.14731359577063,0.182213142792813,208446,0.557932998576032,0.184292188591509,0.281997137864816,100,100,HOXA5
4300,MA0594.2,14,0.0779494957194569,0.0642995131223587,195194,0.522462286271025,0.606726979498001,0.690752118745026,100,100,HOXA9
4301,MA0902.2,14,-0.156373473758788,-0.122701752149274,172087,0.460613376730442,0.366729574257893,0.464279641010493,100,100,HOXB2
4302,MA0904.2,14,0.1493375256673,0.17867692847362,204542,0.547483431654907,0.276517536314622,0.378046653319991,100,100,HOXB5
4303,MA0485.2,14,0.194430092025709,0.226739211202386,207104,0.554340959946896,0.213009062542599,0.307318970502268,100,100,HOXC9
4304,MA0909.2,14,-0.14021092574321,-0.107128055602054,170169,0.4554795987195,0.307600342021413,0.406494815239153,100,100,HOXD13
4305,MA0912.2,14,-0.0566653321671411,-0.0289318107305689,186016,0.497896168135245,0.961569513074841,0.975438304128805,100,100,HOXD3
4306,MA0910.2,14,-0.22368447157334,-0.215054206281753,169169,0.45280296784831,0.279424907309138,0.378749392562493,100,100,HOXD8
4307,MA0913.2,14,0.189558528825195,0.214006531386173,212323,0.568310296463635,0.117470980646886,0.196198234167491,100,100,HOXD9
4308,MA1140.2,14,0.670937342885902,0.690270996882657,247196,0.661652444834638,0.000211677996493437,0.000763532917792132,100,100,JUNB(var.2)
4309,MA0701.2,14,0.104479520746442,0.114141761625445,194194,0.519785655399835,0.650254177334809,0.720859709724928,100,100,LHX9
4310,MA0702.2,14,-0.0554005726150679,-0.0436010471121824,181171,0.48492789156433,0.729804263993128,0.785805551933782,100,100,LMX1A
4311,MA0703.2,14,0.183032991954066,0.204024427964381,214781,0.57488945514502,0.0861151834346324,0.151840978033767,100,100,LMX1B
4312,MA0623.2,14,0.136759211757135,0.168525350090248,202701,0.542555754221047,0.329438656272401,0.429083681935041,100,100,NEUROG1
4313,MA0842.2,14,0.236222042741028,0.279454461315764,219908,0.58861254162161,0.0422797204131064,0.0836345719421761,100,100,NRL
4314,MA0682.2,14,0.0768469646556953,0.0996973137492997,201431,0.539156433014636,0.369537044614155,0.46690009828495,100,100,PITX1
4315,MA0075.3,14,0.453762885022436,0.496989225363979,236792,0.633804777250779,0.00216614136511189,0.00612128341123137,100,100,PRRX2
4316,MA0867.2,14,0.314064743765073,0.342165845264425,221359,0.592496333015706,0.0340259946438237,0.069478885837227,100,100,SOX4
4317,MA0868.2,14,0.381162744577305,0.389292556620515,216717,0.580071412511643,0.0665035979372555,0.122966137736851,100,100,SOX8
4318,MA0079.4,14,0.0226449167368103,0.0279153506621858,175293,0.469194655303476,0.480216764720313,0.572734687408122,100,100,SP1
4319,MA0516.2,14,0.527509823867079,0.532860756390031,255359,0.68350178263616,2.60632095342621e-05,0.00011456952524436,100,100,SP2
4320,MA0746.2,14,0.225637326412927,0.233038059114665,212908,0.569876125523281,0.109296634951166,0.183513978578483,100,100,SP3
4321,MA0632.2,14,0.379746557333289,0.408138946045211,230508,0.616984828856222,0.00734066593410209,0.0176678385410138,100,100,TCFL5
4322,MA0871.2,14,0.608888789574348,0.668936267358276,254008,0.679885654329183,3.74754597650179e-05,0.000158146440208375,100,100,TFEC
4323,MA0753.2,14,0.592993396612633,0.639889618233143,263623,0.705621460155673,2.4491217416109e-06,1.38717832094512e-05,100,100,ZNF740
4324,MA1631.1,14,0.364169351393481,0.417563663428362,225487,0.603545465251978,0.0176450702549581,0.0387823939978766,100,100,ASCL1(var.2)
4325,MA1632.1,14,0.397256686702382,0.470159831793307,230904,0.618044774681213,0.00682483725509764,0.0166800076543506,100,100,ATF2
4326,MA1633.1,14,2.04000020142854,2.2205320870883,284619,0.761820001927174,1.97006675982445e-09,2.226879033873e-08,100,100,BACH1
4327,MA1634.1,14,1.90858471040099,2.13243649148202,266516,0.713364953266025,1.00947469043401e-06,6.2038590198517e-06,100,100,BATF
4328,MA1635.1,14,1.49523056041492,1.56902565236638,313826,0.839996359782015,6.60242891904795e-15,2.45843382691609e-13,100,100,BHLHE22(var.2)
4329,MA1636.1,14,0.159171785989871,0.190522952652212,207880,0.556418025502939,0.196033472013584,0.291289173203283,100,100,CEBPG(var.2)
4330,MA1637.1,14,0.939176901396038,1.09506193361666,290450,0.777427436537082,2.04475993098958e-10,2.81376747025305e-09,100,100,EBF3
4331,MA1638.1,14,1.15073226211312,1.23810894381704,289854,0.775832164537853,2.59235679310534e-10,3.41867052090767e-09,100,100,HAND2
4332,MA1639.1,14,-0.111189930687611,-0.0614808917975726,181414,0.485578312866029,0.741037438839293,0.793699997944623,100,100,MEIS1(var.2)
4333,MA1640.1,14,0.193590169507962,0.226128368253699,210991,0.56474502414321,0.13786993710852,0.223201202531184,100,100,MEIS2(var.2)
4334,MA1641.1,14,1.43819838636501,1.51528580539035,298160,0.798064260553956,8.43908902562948e-12,1.57115980977161e-10,100,100,MYF5
4335,MA1642.1,14,0.738851739467211,0.83392971203899,260942,0.698445412790013,5.41935541069143e-06,2.78898534550218e-05,100,100,NEUROG2(var.2)
4336,MA1643.1,14,0.155103167194944,0.213891135873537,202934,0.543179409214034,0.322400057456944,0.4225242989032,100,100,NFIB
4337,MA1644.1,14,0.409785419848666,0.354494740031855,216552,0.579629768417897,0.0680172242120505,0.124796820076023,100,100,NFYC
4338,MA1645.1,14,0.182734550918064,0.248183452677039,211197,0.565296410102676,0.134547760151884,0.220074243349206,100,100,NKX2-2
4339,MA1646.1,14,0.158079485321003,0.206211922753627,211643,0.566490187471226,0.127567425142044,0.209740727571204,100,100,OSR2
4340,MA1647.1,14,1.20501619774751,1.28841770080744,300715,0.804903052429846,2.79595938390391e-12,5.75929107090918e-11,100,100,PRDM4
4341,MA1648.1,14,0.24169909285683,0.285134862544051,207595,0.55565518570465,0.202149041408727,0.297582193515637,100,100,TCF12(var.2)
4342,MA1649.1,14,0.0694578092951232,0.102209031248661,197331,0.528182246442758,0.518383728421471,0.608788311856756,100,100,ZBTB12
4343,MA1650.1,14,0.161599323356164,0.185956520468659,216806,0.580309632659179,0.0656987439249122,0.122023733028774,100,100,ZBTB14
4344,MA1651.1,14,0.746520239504775,0.802018800221959,274105,0.733677904947485,8.541145214104e-08,6.75818115065979e-07,100,100,ZFP42
4345,MA1652.1,14,1.24816109888159,1.32105973962375,311647,0.834163981113693,1.88547479085001e-14,6.28160811898976e-13,100,100,ZKSCAN5
4346,MA1653.1,14,0.717219259092106,0.736988382395166,304269,0.814415798546054,5.7777976938685e-13,1.40667151546875e-11,100,100,ZNF148
4347,MA1654.1,14,0.637237132247639,0.696969167809202,254178,0.680340681577285,3.58143911614678e-05,0.0001521510711759,100,100,ZNF16
4348,MA1655.1,14,0.80490378352759,0.869399002102344,266909,0.714416869198403,8.92869203996721e-07,5.59590303098935e-06,100,100,ZNF341
4349,MA1656.1,14,0.59054788009045,0.64727329026803,258074,0.690768835451441,1.23150965943241e-05,5.8612452212084e-05,100,100,ZNF449
4350,MA1657.1,14,0.100272195487058,0.137471787531944,208193,0.557255810965621,0.189474509720379,0.285721126198499,100,100,ZNF652
4351,MA1683.1,14,-0.654079024043546,-0.666905817134311,118168,0.316292116786758,2.55242388792668e-05,0.000113780585989971,100,100,FOXA3
4352,MA0833.2,14,0.00134640710168244,0.0401329209786764,193543,0.518043168702691,0.679258273734711,0.742608786311005,100,100,ATF4
4353,MA0835.2,14,1.81322944888617,2.04770457591559,265385,0.710337683750709,1.4326727601546e-06,8.55548921865905e-06,100,100,BATF3
4354,MA0465.2,14,-0.00026575557927715,0.0274751064478186,187297,0.501324932281239,0.975800999885971,0.980447671313999,100,100,CDX2
4355,MA0102.4,14,0.292919506106105,0.325959110984403,220602,0.590470123446216,0.038141798293854,0.0761632754574435,100,100,CEBPA
4356,MA0836.2,14,0.496965714026126,0.53584832930053,245199,0.656307212984872,0.00034077035591617,0.00119175489113224,100,100,CEBPD
4357,MA0018.4,14,0.985738964279224,1.06237475508594,274046,0.733519983726084,8.71378125233864e-08,6.80965868238316e-07,100,100,CREB1
4358,MA1102.2,14,-0.0595407844565222,-0.0515076141349362,179607,0.480741640881789,0.6589779150803,0.726712578825487,100,100,CTCFL
4359,MA0471.2,14,0.850274117122469,0.874300334918837,302059,0.808500444320725,1.54866923672691e-12,3.38037112706252e-11,100,100,E2F6
4360,MA0154.4,14,1.24028405291897,1.39832622346037,302920,0.810805023500819,1.05698485090033e-12,2.38954075221396e-11,100,100,EBF1
4361,MA0162.4,14,-0.0789168031291261,-0.0494350367952499,178627,0.478118542628023,0.616061588418316,0.698865565356262,100,100,EGR1
4362,MA0598.3,14,1.36630344722653,1.43100039264072,286517,0.766900247320693,9.55431268431982e-10,1.11997776466193e-08,100,100,EHF
4363,MA0473.3,14,0.182450209058649,0.191905293871926,198678,0.53178766822625,0.466328088407277,0.562258438022489,100,100,ELF1
4364,MA0640.2,14,0.619936703414492,0.643503154223844,236984,0.634318690378047,0.00208232974090091,0.00599143057268307,100,100,ELF3
4365,MA0592.3,14,0.199395756721422,0.285808487674052,207112,0.554362372993865,0.212828806095223,0.307318970502268,100,100,ESRRA
4366,MA0761.2,14,-0.894123391789831,-0.920699795748517,112829,0.302001584565476,5.68931247384943e-06,2.90430225479572e-05,100,100,ETV1
4367,MA0764.2,14,-0.21228268070833,-0.213367234832795,165666,0.443426729906532,0.194805678636326,0.290586506374426,100,100,ETV4
4368,MA0765.2,14,0.0221063624931369,0.0268884734732541,187744,0.502521386280661,0.95394501217047,0.969257131145919,100,100,ETV5
4369,MA0477.2,14,2.28484156462617,2.51580679344459,273552,0.732197728075716,1.02980476475067e-07,7.85381224201411e-07,100,100,FOSL1
4370,MA0148.4,14,-0.241791800526132,-0.247379449704524,162730,0.435568141668719,0.139784760333906,0.225149499469116,100,100,FOXA1
4371,MA0047.3,14,-0.483455563782824,-0.491655217948459,136023,0.364083360991852,0.00184036721759129,0.00539329837377448,100,100,FOXA2
4372,MA1103.2,14,-0.713671245506141,-0.728456075630937,110279,0.295176175843942,2.67861266436423e-06,1.46169122115737e-05,100,100,FOXK2
4373,MA0481.3,14,-0.557169755182127,-0.565403606913489,125119,0.334897377972399,0.000154498179373509,0.000585612859541505,100,100,FOXP1
4374,MA0062.3,14,-0.137572631243334,-0.129715602315366,175270,0.469133092793439,0.479339785578528,0.572734687408122,100,100,GABPA
4375,MA0035.4,14,0.400769709700097,0.428522263186681,225507,0.603598997869402,0.0175865469486067,0.0387823939978766,100,100,GATA1
4376,MA0482.2,14,-0.637162991866117,-0.6188109588053,125321,0.335438057408379,0.000162376847349333,0.000601079206854547,100,100,GATA4
4377,MA1104.2,14,-0.575740932938001,-0.566473419610235,115720,0.309739724414085,1.2989691886055e-05,6.04593747343589e-05,100,100,GATA6
4378,MA1105.2,14,0.40353453916582,0.445236298915453,231144,0.618687166090299,0.0065282982662656,0.0162055404021417,100,100,GRHL2
4379,MA0043.3,14,0.154473911974281,0.165936329786665,206643,0.553107033115277,0.223583217067822,0.317327749784599,100,100,HLF
4380,MA0114.4,14,0.306822013955935,0.36929859413256,217287,0.581597092108222,0.0614867293666377,0.1160775423145,100,100,HNF4A
4381,MA0484.2,14,0.320389806203357,0.378223132785206,219767,0.588235136668772,0.0431652887503331,0.0848559868911827,100,100,HNF4G
4382,MA0901.2,14,0.231108407585353,0.258203150053575,219629,0.587865761608548,0.0440471430848734,0.0860550665824842,100,100,HOXB13
4383,MA0490.2,14,1.9468387758291,2.17523834315417,266206,0.712535197695956,1.11166171259877e-06,6.76617176995212e-06,100,100,JUNB
4384,MA0491.2,14,2.09416581048601,2.31819804825742,269831,0.722237984604019,3.52198025699121e-07,2.42327554638634e-06,100,100,JUND
4385,MA0039.4,14,0.340694027677254,0.349440534884556,253141,0.677565015363861,4.71477719644276e-05,0.000197645957970084,100,100,KLF4
4386,MA1107.2,14,-0.177097277844479,-0.164843940538438,168396,0.45073393218488,0.258885398783327,0.359373810153171,100,100,KLF9
4387,MA0700.2,14,0.214739167087565,0.23997994257951,213045,0.570242823952634,0.107448855943788,0.180891292054303,100,100,LHX2
4388,MA0495.3,14,0.101511828846555,0.160580070164413,209418,0.560534683782829,0.165356662340186,0.256545998189553,100,100,MAFF
4389,MA0659.2,14,0.388606114755888,0.450027528667831,235244,0.629661352662177,0.00296352114694767,0.00805111109878917,100,100,MAFG
4390,MA0496.3,14,0.939309769310209,1.07186942031828,256639,0.686927870151283,1.83638942191198e-05,8.42343843529192e-05,100,100,MAFK
4391,MA0052.4,14,0.748834976709778,0.829008713422611,276355,0.739700324407662,3.94433639434551e-08,3.32901991682761e-07,100,100,MEF2A
4392,MA0620.3,14,1.02458228723141,1.09153753374945,276294,0.739537049924519,4.02881088112366e-08,3.3555753786201e-07,100,100,MITF
4393,MA1108.2,14,0.413031012899373,0.510366631696919,231188,0.618804937848631,0.00647520726473464,0.0161370322778623,100,100,MXI1
4394,MA0499.2,14,0.790925278439459,0.856647024400677,258038,0.690672476740078,1.24402919717677e-05,5.8766453866634e-05,100,100,MYOD1
4395,MA0500.2,14,1.57947510443677,1.64464047366824,305736,0.81834241603409,2.97299651256895e-13,8.55412178389157e-12,100,100,MYOG
4396,MA0056.2,14,1.21247114186472,1.3000785752654,294869,0.78925546835687,3.37943140999048e-11,5.62942126979993e-10,100,100,MZF1
4397,MA0089.2,14,2.31231752496118,2.47177753795237,293075,0.784453592573955,7.07948133737367e-11,1.09300285037989e-09,100,100,NFE2L1
4398,MA0025.2,14,-0.130152019848687,-0.114247643009219,181174,0.484935921456944,0.729942598004841,0.785805551933782,100,100,NFIL3
4399,MA0502.2,14,0.386418690625059,0.367530747227952,221629,0.593219023350928,0.0326528647286158,0.0668908199780382,100,100,NFYB
4400,MA0063.2,14,-0.0116605031649106,0.0209291479706168,189932,0.508377854626824,0.847765963817328,0.885537714680476,100,100,NKX2-5
4401,MA1112.2,14,0.441746626351086,0.518840483957148,234757,0.628357833427908,0.00326497037063216,0.00872036390130869,100,100,NR4A1
4402,MA0679.2,14,-0.203780404831175,-0.178634739376656,164942,0.441488849155791,0.179951424070501,0.276478765622881,100,100,ONECUT1
4403,MA0712.2,14,0.595462513683169,0.648383286326844,249962,0.669056005824349,0.000106919486973647,0.000417777995397029,100,100,OTX2
4404,MA1113.2,14,0.235504116643296,0.279389493442837,221140,0.591910150854916,0.03517573071644,0.0715956191109535,100,100,PBX2
4405,MA0681.2,14,0.518304592446969,0.566913341089917,258344,0.691491525786662,1.14137254890957e-05,5.51518185847144e-05,100,100,PHOX2B
4406,MA0782.2,14,0.0740682171859937,0.130171431004138,203995,0.546019314568366,0.2915983852307,0.391893371233616,100,100,PKNOX1
4407,MA0627.2,14,-0.00490844246718607,0.113561415807448,209120,0.559737047783214,0.170999514895615,0.264006568119327,100,100,POU2F3
4408,MA0508.3,14,1.14453971392722,1.21457287591721,304757,0.815721994411195,4.63610639252332e-13,1.22277306102803e-11,100,100,PRDM1
4409,MA0509.2,14,0.335775856887831,0.372113650399621,230713,0.617533538184816,0.00706942232947139,0.0171453805921662,100,100,RFX1
4410,MA0798.2,14,0.627321723380544,0.673543804021079,255861,0.684845451333498,2.27350629928562e-05,0.000102065921095589,100,100,RFX3
4411,MA0684.2,14,0.710443335186483,0.759982477712804,248333,0.664695774135181,0.000160392213593244,0.00059722512473249,100,100,RUNX3
4412,MA0743.2,14,0.065067413425505,0.114799952527826,203646,0.545085170394321,0.301504074499917,0.400949746131191,100,100,SCRT1
4413,MA0744.2,14,-0.0363227553288211,0.0136547816985874,187346,0.501456087193927,0.973403969456417,0.980447671313999,100,100,SCRT2
4414,MA0745.2,14,0.130597642481756,0.208126923314662,202996,0.543345360328048,0.320543775049156,0.421838273609389,100,100,SNAI2
4415,MA0143.4,14,0.685304453152985,0.711074975377119,251276,0.672573098789092,7.65567517862871e-05,0.000307894100273268,100,100,SOX2
4416,MA0080.5,14,2.92427597682242,3.05363717613372,339204,0.90792389803107,8.88096316605253e-21,1.40541242102781e-18,100,100,SPI1
4417,MA0081.2,14,3.49215425796383,3.65337873286205,340852,0.912334985706791,3.39807921908935e-21,7.16994715227853e-19,100,100,SPIB
4418,MA0829.2,14,0.15272510067969,0.221619526177503,206710,0.553286367383647,0.22202351363948,0.315822211536609,100,100,SREBF1(var.2)
4419,MA0522.3,14,0.164205300178147,0.206615020071188,202343,0.541597520369161,0.340445812417229,0.439800406653277,100,100,TCF3
